"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.45982966593114e-65,4.15165120881963,0.337,0.035,1.57529406233397e-60,"23","Kcnn4"
1.03860464837809e-64,2.93026497491126,0.396,0.088,2.5327412955348e-60,"23","Me1"
1.62416363799398e-64,1.17702330300741,0.936,0.776,3.96068544761213e-60,"23","Map1lc3b"
1.6597807496993e-64,2.01762079732912,0.5,0.161,4.0475413362167e-60,"23","Rbpms"
2.19449619933204e-64,2.80202263435676,0.44,0.14,5.3514984316911e-60,"23","Dnajc25"
2.4833443867772e-64,1.26966740992069,0.908,0.643,6.05588362159487e-60,"23","Epcam"
3.43374294624069e-64,1.39736936676325,0.758,0.516,8.37352554870255e-60,"23","Spint2"
1.93562223916378e-63,1.16758285033705,0.905,0.707,4.72020839242479e-59,"23","Uqcr11"
3.26272373285288e-63,1.87777408883797,0.647,0.326,7.95647809493502e-59,"23","Pdcd4"
1.06160881744683e-62,2.60436775885993,0.371,0.072,2.58883926222585e-58,"23","Lrrc26"
1.61657987086635e-62,1.02253681367002,0.959,0.804,3.94219167309469e-58,"23","Dstn"
5.72944866002334e-62,1.14602650768999,0.896,0.716,1.39718335023329e-57,"23","Uqcrb"
1.52721568532466e-61,3.55568956415473,0.311,0.036,3.72426817023272e-57,"23","Chmp4c"
2.16389757079232e-61,5.17661131836275,0.327,0.035,5.27688061613416e-57,"23","Lcn11"
3.67010724919292e-61,4.0411063105079,0.276,0.024,8.94992353788185e-57,"23","Rab17"
4.77629603806932e-61,3.24654330559577,0.326,0.049,1.16474755184359e-56,"23","Ano1"
1.29750309308497e-59,4.66862906230363,0.276,0.018,3.164091042797e-55,"23","Prom2"
1.327267546722e-59,5.0556824493086,0.264,0.011,3.23667463943628e-55,"23","Tfap2c"
1.79927353473582e-59,1.03963667635425,0.965,0.881,4.38770844180677e-55,"23","Atp5j"
9.49378634344428e-59,2.95316829633481,0.4,0.091,2.31515473771232e-54,"23","Mgat4a"
1.27701699122217e-58,1.31606660801296,0.582,0.232,3.11413363479437e-54,"23","Mgst1"
3.91337584508028e-58,0.967557254271803,0.989,0.942,9.54315833581277e-54,"23","Cox7c"
5.82104963688741e-58,1.33382517435009,0.82,0.613,1.41952116445136e-53,"23","Ndufb3"
6.1355376645302e-58,2.63161281036725,0.411,0.123,1.49621221487234e-53,"23","Itprid2"
9.5169186237857e-58,2.20642780210357,0.448,0.13,2.32079577559638e-53,"23","Obp1b"
1.74706730086222e-57,2.43634772850997,0.437,0.125,4.26039831988261e-53,"23","Gng12"
1.86346200299107e-57,4.34276579693844,0.266,0.018,4.54423844049403e-53,"23","Hsbp1l1"
1.88373059674639e-57,1.92150586676399,0.434,0.098,4.59366543322576e-53,"23","Rgcc"
1.25816021317969e-56,1.64521664789665,0.516,0.183,3.06814949585999e-52,"23","Id1"
2.72052377620672e-56,1.3105832576007,0.823,0.63,6.6342692806577e-52,"23","1810037I17Rik"
2.78805374173075e-56,0.948533352447962,0.988,0.943,6.79894785458462e-52,"23","Atp5h"
3.31150032598623e-56,1.76233392583098,0.447,0.137,8.07542469495002e-52,"23","Perp"
3.62602246217731e-56,1.22637077039099,0.533,0.189,8.84241837626558e-52,"23","Cd24a"
1.2047466381604e-55,2.93077518419236,0.32,0.059,2.93789515181796e-51,"23","Aldoc"
1.21910821453024e-55,3.44286677125416,0.304,0.039,2.97291729195344e-51,"23","Deptor"
1.34640654803854e-55,2.49523340509981,0.403,0.13,3.2833470080468e-51,"23","Tcn2"
2.48782660613432e-55,1.26232453565794,0.489,0.147,6.06681396171916e-51,"23","Aqp5"
4.20236097431935e-55,1.7744699970536,0.635,0.414,1.02478774719752e-50,"23","Sec11c"
7.57644263876747e-55,1.29821150911041,0.816,0.63,1.84759130188984e-50,"23","Scp2"
1.05226345517306e-53,2.14590465797096,0.405,0.108,2.56604966178502e-49,"23","Gpx2"
1.33540105660658e-53,0.950573729678929,0.949,0.824,3.25650901664079e-49,"23","Ndufb9"
1.95550531644282e-53,1.84710190084735,0.533,0.202,4.76869526467747e-49,"23","Obp1a"
2.2561389286675e-53,1.13043156479749,0.515,0.161,5.50182039144857e-49,"23","Cald1"
4.87731407400372e-53,2.77989358911364,0.372,0.085,1.18938181008655e-48,"23","Asns"
5.51772038398673e-53,2.34125838875427,0.327,0.082,1.345551292839e-48,"23","Cav2"
5.77178926381647e-53,1.6899842228941,0.539,0.273,1.40750852987428e-48,"23","Cyb5r3"
2.27417058283044e-52,1.26244874975466,0.832,0.63,5.5457923832903e-48,"23","Mpc1"
3.31646239452153e-52,3.39254613988903,0.255,0.034,8.08752519528021e-48,"23","Fbxo2"
3.83167943103708e-52,1.01001816683793,0.972,0.863,9.34393346052703e-48,"23","Tax1bp1"
6.36617031994073e-52,1.71197269340203,0.296,0.036,1.55245429422075e-47,"23","Plet1"
1.24608188611052e-51,1.74047221921962,0.434,0.143,3.03869528746911e-47,"23","Six3"
1.33658311917963e-51,2.56275593329195,0.422,0.147,3.25939159443145e-47,"23","Slc25a36"
8.13393915151428e-51,1.26249338452746,0.868,0.677,1.98354240148827e-46,"23","Ndufa6"
2.84846575801677e-50,1.62105803931112,0.611,0.406,6.94626859749968e-46,"23","Atp6v1a"
4.50722930021489e-50,1.59431283384341,0.607,0.381,1.0991329371504e-45,"23","Reep5"
3.18993154922533e-49,1.08583923691968,0.922,0.715,7.7789670759409e-45,"23","Cd81"
5.87521234339095e-49,2.52214441004692,0.332,0.096,1.43272928205932e-44,"23","Slc6a8"
7.13894630924989e-49,1.18417670695694,0.838,0.627,1.74090344697368e-44,"23","Rps27l"
5.4709425003453e-48,0.913115349373729,0.945,0.834,1.3341440381342e-43,"23","Atp5j2"
7.48920559222189e-48,1.10146647076212,0.877,0.652,1.82631767571923e-43,"23","Prdx2"
2.68248292900054e-47,1.68339710841762,0.641,0.426,6.54150287066071e-43,"23","Iscu"
5.60290215612863e-47,1.90419125220222,0.521,0.243,1.36632371979353e-42,"23","Cebpd"
1.49417359647231e-46,2.54042863592513,0.31,0.068,3.64369173235738e-42,"23","Ceacam1"
2.11110448130193e-46,1.79565883758742,0.455,0.188,5.14813938810288e-42,"23","Ccnd1"
3.16823440805114e-46,2.47716705409877,0.304,0.061,7.72605642747351e-42,"23","Cgnl1"
2.04795422577701e-45,1.31648316420248,0.709,0.523,4.99414117497983e-41,"23","Vdac1"
2.27043881724283e-45,2.67284611068784,0.253,0.04,5.53669209972835e-41,"23","Chil1"
3.47834690208596e-45,2.5117884198536,0.311,0.087,8.48229675542683e-41,"23","Pdk3"
3.92184119607648e-45,3.08212792360255,0.258,0.027,9.56380194075211e-41,"23","Ntrk2"
5.45121032606672e-45,1.8816047694419,0.438,0.171,1.32933215011463e-40,"23","Tuba1c"
1.04980039799874e-44,1.00431969736039,0.844,0.677,2.56004325055973e-40,"23","Myl12b"
1.91420958417297e-44,2.31249374668429,0.302,0.055,4.66799149196421e-40,"23","Elf5"
2.203623008615e-44,2.94206751695556,0.28,0.048,5.37375506880855e-40,"23","Mlph"
2.26530941753445e-44,1.97337182007394,0.344,0.101,5.52418354559952e-40,"23","Gm16136"
2.51636330068262e-44,2.55923944023538,0.323,0.067,6.13640354504464e-40,"23","Slc25a35"
2.72998029606852e-44,1.21508702273202,0.814,0.639,6.65732994999269e-40,"23","Atp6v1f"
3.69806891189238e-44,2.53560455499332,0.286,0.065,9.01811084854075e-40,"23","Mapk13"
4.09336869446542e-44,1.65683485611108,0.613,0.408,9.98208889832338e-40,"23","Ppp1cb"
5.03924372399295e-44,0.933224613168197,0.973,0.917,1.22886997453292e-39,"23","Atp5e"
6.04806452982512e-44,0.969424437678884,0.962,0.871,1.47488101624315e-39,"23","Morf4l1"
7.42692846140571e-44,1.37652529922473,0.638,0.495,1.8111307745984e-39,"23","Micos13"
8.19067993807788e-44,1.11865688930123,0.889,0.711,1.99737920969967e-39,"23","Pomp"
5.06292219088089e-43,1.74315372766836,0.533,0.326,1.23464420546821e-38,"23","Glrx5"
1.27526999054156e-42,2.69187828613108,0.335,0.1,3.10987339893464e-38,"23","Ptprz1"
1.41934348680258e-42,0.91570456572055,0.953,0.854,3.46121102691678e-38,"23","Cox7a2"
8.36604301041069e-42,1.90999074296794,0.463,0.25,2.04014324851875e-37,"23","Cds1"
8.92587897883374e-42,1.43667243230282,0.426,0.16,2.1766648477784e-37,"23","Cldn7"
1.66757434850332e-41,0.817436123307472,0.976,0.93,4.06654680626021e-37,"23","Atp5l"
1.31480645099089e-40,2.33931905358145,0.301,0.079,3.20628701138638e-36,"23","Gmds"
3.61617997016279e-40,1.86189776755672,0.385,0.144,8.81841647523898e-36,"23","Slc31a2"
3.13615824513633e-39,1.62873489899578,0.471,0.239,7.64783549658946e-35,"23","Fam162a"
3.74464291708427e-39,1.18196496387212,0.506,0.278,9.13168621760171e-35,"23","Ezr"
5.95408257023415e-39,1.96957679507992,0.401,0.17,1.4519625755773e-34,"23","Cmas"
1.16543177838415e-38,1.05417372737437,0.9,0.726,2.84202193476759e-34,"23","Atp5md"
1.21230968158331e-38,0.613494044348842,0.631,0.366,2.95633838950907e-34,"23","Aldh2"
2.52225339961797e-38,2.33547444343622,0.256,0.076,6.15076714030838e-34,"23","Rab4a"
4.83184211125741e-38,1.99330042410808,0.35,0.135,1.17829301725123e-33,"23","Crot"
5.49259321509492e-38,1.34164419200123,0.588,0.421,1.33942378143305e-33,"23","Drap1"
6.07355998226045e-38,2.24846066285607,0.259,0.053,1.48109833727403e-33,"23","Pax3"
6.95781799721516e-38,1.20096078716067,0.343,0.117,1.69673349680089e-33,"23","Aox3"
1.5655043163811e-37,1.39995879529222,0.584,0.383,3.81763882592694e-33,"23","Capns1"
1.71645794774509e-37,0.746880271414053,0.859,0.642,4.18575435137118e-33,"23","Prdx5"
2.96143619755087e-37,1.87449243085657,0.468,0.243,7.22175831134756e-33,"23","Ss18l2"
6.5720876293545e-37,1.72705506064145,0.39,0.197,1.60266928929439e-32,"23","Dap"
1.44618839325567e-36,0.956521354331727,0.917,0.791,3.52667501579328e-32,"23","Ndufb1-ps"
1.87736172854734e-36,1.86081860193721,0.343,0.139,4.57813431123555e-32,"23","Csad"
4.22200000250684e-36,1.12774329907158,0.787,0.604,1.02957692061132e-31,"23","Ndufc1"
5.5143551140173e-36,1.06080629526054,0.54,0.299,1.34473063810426e-31,"23","Sdc4"
1.03372352347615e-35,0.946304267851763,0.874,0.715,2.52083818434893e-31,"23","Park7"
3.18481435912886e-35,1.61894804224899,0.446,0.227,7.76648829617164e-31,"23","Slc9a3r1"
3.26843971835753e-35,1.13679936951831,0.629,0.402,7.97041709718667e-31,"23","Nedd4"
4.41189072916487e-35,0.921354534423247,0.705,0.418,1.07588367321414e-30,"23","Arpc1b"
5.25511183257717e-35,1.11418478695882,0.765,0.614,1.28151157149227e-30,"23","Tomm6"
1.0493354958141e-34,1.1498902930211,0.79,0.618,2.55890954009227e-30,"23","AY036118"
5.20215685370492e-34,1.73921387080914,0.395,0.168,1.26859797034448e-29,"23","Tubb2a"
5.84675964042166e-34,1.5409090025198,0.482,0.284,1.42579080591323e-29,"23","Zfand6"
1.33429909911092e-33,0.826523445550237,0.905,0.773,3.25382178309189e-29,"23","Ubl5"
2.65310863804137e-33,1.18756735140888,0.377,0.147,6.46987072472769e-29,"23","Klf5"
4.13018228151452e-33,1.30986963592493,0.331,0.129,1.00718625117013e-28,"23","Tcim"
8.65407926184451e-33,1.63781251678713,0.473,0.265,2.1103837687934e-28,"23","Cltb"
9.11011344942426e-33,1.73834629478537,0.335,0.121,2.2215922657766e-28,"23","Rras"
1.21417087457456e-32,1.34532521618834,0.64,0.516,2.96087709473752e-28,"23","Lamtor2"
2.59396928042249e-32,0.749565812487452,0.941,0.849,6.32565348723829e-28,"23","Gabarap"
6.50069870226235e-32,1.28021706391365,0.305,0.094,1.5852603855337e-27,"23","Galm"
6.88100702357937e-32,1.32893950056632,0.577,0.439,1.67800237277007e-27,"23","Hcfc1r1"
7.27818987645426e-32,1.37706600625157,0.632,0.489,1.77485938327214e-27,"23","Hsbp1"
8.77624452468585e-32,1.62258557802915,0.449,0.268,2.14017498978989e-27,"23","4833439L19Rik"
2.88523405310475e-31,1.85206095549038,0.384,0.179,7.03593176190125e-27,"23","Mthfd2l"
3.31996636164449e-31,2.62428703098077,0.285,0.081,8.09606996950625e-27,"23","Asrgl1"
4.21251047969047e-31,1.07631053479811,0.587,0.376,1.02726280557732e-26,"23","Vamp8"
5.11476490873278e-31,1.79742776717681,0.401,0.209,1.24728657064358e-26,"23","Ufd1"
6.97512206563074e-31,1.51449273840498,0.573,0.408,1.70095326692471e-26,"23","Uqcc2"
1.02334528261151e-30,2.23016639209389,0.276,0.089,2.49552980617644e-26,"23","Abhd11"
1.09997122735346e-30,1.54117838856051,0.384,0.214,2.68238983502415e-26,"23","Stard10"
1.56502618877409e-30,0.982187351672554,0.557,0.302,3.81647286394448e-26,"23","Ier3"
4.41339113015284e-30,1.08469076483541,0.69,0.564,1.07624956099907e-25,"23","Ndufs5"
5.46620123967365e-30,1.36063731234465,0.528,0.362,1.33298783430682e-25,"23","Bnip3l"
9.14278995695195e-29,0.877440217819793,0.747,0.604,2.2295607589023e-24,"23","Ndufa1"
9.20170132768137e-29,1.38301890310785,0.6,0.464,2.24392688576838e-24,"23","Cmpk1"
1.12993496487954e-28,1.34014040761069,0.446,0.293,2.75545940535526e-24,"23","Cd164"
1.23699287520921e-28,1.59253337242682,0.297,0.096,3.01653082548517e-24,"23","Palld"
1.45561229969302e-28,1.79983568590049,0.313,0.105,3.54965615403141e-24,"23","Cracr2b"
2.73868319302982e-28,1.8985841153281,0.324,0.131,6.67855283452252e-24,"23","St3gal4"
5.12876195996875e-28,0.613174654540583,0.969,0.932,1.25069989155798e-23,"23","Uqcrh"
5.76534593693753e-28,2.20205981596441,0.254,0.078,1.40593726018159e-23,"23","Slc25a1"
1.3825807823986e-27,0.784034001473458,0.899,0.806,3.37156149595722e-23,"23","Tmem59"
5.07247610192321e-27,0.784511835403966,0.461,0.228,1.23697402221499e-22,"23","Hes1"
7.55012653971213e-27,0.799841559634651,0.898,0.779,1.8411738579742e-22,"23","Ndufa2"
1.32430677986442e-26,0.819030346685732,0.897,0.776,3.22945451337737e-22,"23","Atp5d"
3.18655033714477e-26,1.48921563013281,0.426,0.252,7.77072165216123e-22,"23","Trappc6a"
9.28220006086015e-26,1.33218133600107,0.285,0.131,2.26355730684136e-21,"23","4931406C07Rik"
9.37426979993757e-26,0.357508954634908,0.73,0.5,2.28600943341278e-21,"23","Cebpb"
1.27344301385378e-25,0.790015168108877,0.829,0.701,3.10541813358382e-21,"23","Rbx1"
1.52959751861046e-25,0.44556056594809,0.875,0.525,3.73007650888348e-21,"23","Ly6e"
1.60344391837707e-25,0.908889886248231,0.849,0.651,3.91015833935433e-21,"23","Sec61b"
1.63892812357438e-25,1.15680583268441,0.592,0.468,3.99669012214848e-21,"23","Rexo2"
1.96901592621309e-25,1.22102703749755,0.575,0.434,4.80164223766325e-21,"23","Slc12a2"
2.0488330483978e-25,0.670820351929872,0.886,0.761,4.99628427182288e-21,"23","Ndufb11"
2.56646871350634e-25,0.954324989703476,0.719,0.592,6.25859060475656e-21,"23","Ndufa11"
5.33949805382523e-25,0.883256825014223,0.84,0.699,1.30208999540582e-20,"23","Uqcr10"
9.86076895880841e-25,1.65123486236316,0.367,0.183,2.40464711829502e-20,"23","Ccs"
2.17395723320951e-24,1.19856223812572,0.544,0.424,5.30141210890471e-20,"23","Arpp19"
6.16553796160841e-24,1.52350951740456,0.331,0.164,1.50352808731783e-19,"23","Acaa2"
1.10384068083208e-23,0.422313993848153,0.997,0.957,2.6918258842771e-19,"23","Actg1"
1.11154279171667e-23,0.842054727190703,0.593,0.391,2.71060825188028e-19,"23","Tspo"
1.15649595457889e-23,1.96603379474653,0.252,0.078,2.82023103483607e-19,"23","Rcn1"
1.51680266489042e-23,1.31966202525484,0.477,0.309,3.69887497860178e-19,"23","Cldn3"
1.71038143433434e-23,1.75184401187733,0.4,0.198,4.17093616576772e-19,"23","Smim22"
1.95844514711274e-23,1.139408043584,0.594,0.507,4.77586433574912e-19,"23","Srp9"
3.74704196228914e-23,1.8875765676692,0.265,0.112,9.13753652923831e-19,"23","Cfap410"
4.67076648762488e-23,0.829459297311984,0.853,0.672,1.1390131156722e-18,"23","Ndufb4"
5.14974113153572e-23,1.18063684957507,0.583,0.488,1.2558158723363e-18,"23","Romo1"
6.29714528586114e-23,0.812105606964505,0.777,0.627,1.5356218494101e-18,"23","Ywhaq"
9.02173467727003e-23,1.0527560025466,0.636,0.525,2.20004021839907e-18,"23","Dynlrb1"
1.63975222949886e-22,1.01588084077033,0.547,0.348,3.99869978685591e-18,"23","Pebp1"
1.9839858226712e-22,1.05508722622049,0.638,0.537,4.83814782716599e-18,"23","Eif5"
2.03523901273577e-22,0.776415677814861,0.848,0.726,4.96313385645745e-18,"23","Smdt1"
2.60378319978285e-22,1.67918370683832,0.341,0.166,6.34958571099047e-18,"23","Ank"
3.09986973932926e-22,0.407963701343744,0.829,0.522,7.55934234632833e-18,"23","H2-K1"
3.1193724785716e-22,1.33336070657378,0.41,0.28,7.6069017262447e-18,"23","Sec14l1"
4.42148835343152e-22,1.36541104656678,0.307,0.141,1.07822414986781e-17,"23","Dcxr"
4.76285580196253e-22,1.63330712155135,0.252,0.109,1.16147001586658e-17,"23","Dipk2a"
9.7880802516063e-22,0.731518042713665,0.855,0.733,2.38692125015671e-17,"23","Ndufa7"
1.44528336469584e-21,1.35503863812031,0.511,0.384,3.52446801314728e-17,"23","Rab18"
4.26318464040284e-21,1.56483278036272,0.353,0.192,1.03962020640864e-16,"23","Papss1"
4.85975928052865e-21,0.809290032491722,0.82,0.687,1.18510089814972e-16,"23","Ndufb10"
7.83836099729822e-21,0.746548604110817,0.807,0.685,1.91146271280114e-16,"23","Dad1"
1.90649006550625e-20,0.284744322311585,0.997,0.954,4.64916667374353e-16,"23","Rpl35a"
2.27235071530138e-20,1.66318887246172,0.294,0.13,5.54135445433393e-16,"23","Ak3"
3.33449049500237e-20,0.462654424535169,0.771,0.599,8.13148852111279e-16,"23","Akr1a1"
3.74130571800099e-20,0.833244172466141,0.827,0.701,9.12354812391721e-16,"23","Nedd8"
7.2823797506941e-20,1.59583952243695,0.393,0.245,1.77588112600426e-15,"23","Cpd"
1.12416859803882e-19,0.759690357658139,0.878,0.782,2.74139754317748e-15,"23","Cox7b"
1.2963262289164e-19,0.58072878317779,0.918,0.829,3.16122114183554e-15,"23","Atp5g2"
1.66700502343994e-19,0.745372774201224,0.848,0.728,4.06515845016065e-15,"23","Atp5c1"
2.63345266389779e-19,1.09331147916768,0.486,0.396,6.42193766618116e-15,"23","Mrps21"
3.39857218317059e-19,1.43738471550067,0.404,0.255,8.28775812587981e-15,"23","Mapre2"
3.7318967822396e-19,0.359077196559774,0.885,0.592,9.10060349316949e-15,"23","Chchd10"
4.7737342936968e-19,1.66490542135048,0.267,0.096,1.1641228448609e-14,"23","Dbp"
8.50540351158317e-19,0.876956310844747,0.789,0.66,2.07412770033467e-14,"23","Chmp2a"
9.41485955749084e-19,0.48153739492804,0.389,0.205,2.29590765168972e-14,"23","Msrb1"
1.03504719358805e-18,1.11912493984753,0.55,0.443,2.52406608628382e-14,"23","Rnh1"
1.04917216451731e-18,0.955724096292802,0.696,0.577,2.55851124039192e-14,"23","Ralbp1"
1.53529566909017e-18,1.00259371061525,0.548,0.474,3.74397201864329e-14,"23","Higd2a"
2.86514277934236e-18,1.74285723193843,0.307,0.144,6.98693718170427e-14,"23","1700025G04Rik"
3.0378376132267e-18,0.972960772312014,0.538,0.452,7.40807080361463e-14,"23","Atp6v1d"
4.2244876999657e-18,1.66900284513209,0.308,0.163,1.03018357051363e-13,"23","Fam126b"
6.04310054321772e-18,1.85414947237666,0.27,0.115,1.47367049846907e-13,"23","Cipc"
6.34655770440827e-18,1.51713142676784,0.272,0.13,1.547671561797e-13,"23","Slc35a3"
7.83790255108699e-18,1.08720921508311,0.595,0.505,1.91135091610807e-13,"23","Cox17"
9.00378426022357e-18,1.31668349207532,0.406,0.28,2.19566282969812e-13,"23","Etfa"
1.32107255169398e-17,1.33028268756401,0.428,0.308,3.22156752456094e-13,"23","Tmco1"
1.94526033582396e-17,1.41996182740281,0.433,0.28,4.74371185494032e-13,"23","Slc25a39"
3.15032914391895e-17,1.13292021209423,0.489,0.394,7.68239265036076e-13,"23","Dynlt3"
4.10780752889019e-17,0.418374932744906,0.805,0.603,1.00172994399516e-12,"23","Ier2"
8.2147018502824e-17,0.584242441195049,0.971,0.929,2.00323719320986e-12,"23","Pfdn5"
9.68165427518847e-17,0.895534895743398,0.668,0.573,2.36096821154746e-12,"23","Tbca"
9.95328008813789e-17,1.21814268309214,0.331,0.185,2.4272068822933e-12,"23","Iqgap2"
1.16629333532842e-16,0.736568456053551,0.308,0.158,2.84412292753188e-12,"23","Dsp"
2.32912714673533e-16,0.673726907607724,0.853,0.737,5.67980946002877e-12,"23","Tomm7"
2.4932932570176e-16,0.831280230040029,0.78,0.66,6.08014493656312e-12,"23","Psma2"
3.85151126248957e-16,1.22655251016845,0.276,0.154,9.39229536470707e-12,"23","Rcn2"
5.24616953321965e-16,0.618212958823968,0.85,0.692,1.27933090237094e-11,"23","Gabarapl2"
5.55851206777606e-16,1.079660916928,0.49,0.391,1.35549875284787e-11,"23","Etfb"
7.43220065281026e-16,0.803403232578659,0.734,0.633,1.81241645119431e-11,"23","Edf1"
1.77350544698179e-15,1.10201317555737,0.445,0.336,4.32487038300979e-11,"23","Stx7"
3.62731522473274e-15,1.43494211301137,0.275,0.157,8.84557090703326e-11,"23","Rnf5"
4.07210295503523e-15,0.718910560390986,0.673,0.591,9.93023026614892e-11,"23","Psmb5"
4.42265289680508e-15,1.41041759085935,0.252,0.124,1.07850813541489e-10,"23","Btg3"
4.47594394465064e-15,1.1722131581729,0.389,0.258,1.0915036903425e-10,"23","Gpcpd1"
7.40940535592078e-15,1.11464010230953,0.498,0.391,1.80685759009484e-10,"23","Cope"
7.56114956583406e-15,0.428165130960029,0.996,0.985,1.84386193312429e-10,"23","Cox4i1"
9.55951219604833e-15,1.23891183616576,0.455,0.333,2.33118264412835e-10,"23","Chmp3"
1.10168684571588e-14,0.74410468911965,0.823,0.699,2.68657354196275e-10,"23","Atp5k"
1.57175721737988e-14,0.268837080368282,0.974,0.963,3.83288715030258e-10,"23","Itm2b"
1.66956225374739e-14,0.616008351769063,0.844,0.689,4.07139451198838e-10,"23","Ndufc2"
2.10310920460095e-14,0.516072501605941,0.945,0.897,5.12864210633987e-10,"23","Btf3"
2.17888905572637e-14,1.60946074511704,0.276,0.135,5.31343885129433e-10,"23","Dnajc24"
2.76864528148421e-14,0.661817495357071,0.822,0.722,6.75161838342739e-10,"23","Atp5mpl"
5.82396219128782e-14,0.800107536212378,0.28,0.161,1.42023141996745e-09,"23","S100a16"
6.08691168834111e-14,1.04616427724617,0.44,0.317,1.48435428431886e-09,"23","Kif21a"
7.77502027977233e-14,0.971211863787137,0.519,0.43,1.89601644542528e-09,"23","Serp1"
8.26394910339046e-14,0.44772767054513,0.954,0.832,2.0152466283528e-09,"23","Kif5b"
9.58888667481631e-14,0.513423279122729,0.86,0.682,2.33834590452071e-09,"23","Ndufv3"
1.74846982789347e-13,0.497642628391422,0.274,0.134,4.26381852230101e-09,"23","Fabp5"
1.800041407802e-13,0.888977308908039,0.837,0.717,4.38958097706596e-09,"23","Eif2s2"
2.13681999098396e-13,1.14177150177889,0.258,0.136,5.21084923001349e-09,"23","Rbm47"
2.46965085648275e-13,0.948443725486376,0.499,0.432,6.02249057861883e-09,"23","Ndufb2"
3.5493013973393e-13,1.10052126104562,0.463,0.371,8.65532638755163e-09,"23","Sars"
4.8847108178995e-13,0.59516095365033,0.396,0.26,1.19118558005297e-08,"23","Wls"
5.08140603108986e-13,0.530001206790953,0.96,0.927,1.23915167474157e-08,"23","Ybx1"
6.17906962864293e-13,1.4166752195284,0.281,0.16,1.50682791964087e-08,"23","Acss1"
8.01110352704694e-13,1.2231848023689,0.293,0.187,1.95358770610567e-08,"23","Aktip"
9.22499755339258e-13,0.631661617344178,0.855,0.763,2.24960790337031e-08,"23","Eif5a"
9.58113979141858e-13,0.982456761375958,0.296,0.185,2.33645674953534e-08,"23","Errfi1"
1.53510329576666e-12,0.907979817187082,0.611,0.521,3.74350289705657e-08,"23","Ndufa12"
1.63186258529632e-12,0.891673688202407,0.508,0.448,3.97946010050361e-08,"23","Mrpl51"
1.88554226454532e-12,1.36382185036297,0.35,0.223,4.59808336632023e-08,"23","Hibadh"
2.51609357062279e-12,1.03524037023915,0.515,0.459,6.13574578132074e-08,"23","Zc3h15"
3.96882730684548e-12,0.26492367769584,0.99,0.969,9.67838227047339e-08,"23","Rpl27"
4.02915112608359e-12,0.669873255153886,0.708,0.618,9.82548793606743e-08,"23","Srp14"
4.15387307350525e-12,0.637928762149226,0.902,0.801,1.01296348770499e-07,"23","Uqcrq"
4.86925282772961e-12,0.516081851935634,0.896,0.808,1.18741599457014e-07,"23","Cox6a1"
5.07416332106292e-12,1.09489009937705,0.486,0.386,1.2373854674744e-07,"23","Sin3b"
5.39260808269306e-12,0.655003270258204,0.525,0.399,1.31504140704553e-07,"23","Nfib"
5.63923949782092e-12,0.287216045328734,0.959,0.892,1.37518494393861e-07,"23","Ubc"
1.35930853565015e-11,0.910671498115205,0.357,0.271,3.31480979503646e-07,"23","Knop1"
1.40556589524537e-11,0.760083305001846,0.351,0.223,3.42761299214537e-07,"23","Cited2"
3.26568185754739e-11,1.17558218748503,0.252,0.144,7.96369177781506e-07,"23","Nedd9"
3.32840416425219e-11,1.16820438889629,0.412,0.303,8.11664639494539e-07,"23","Nme7"
3.83436011906683e-11,1.17619388697283,0.471,0.389,9.35047058635637e-07,"23","Pfdn1"
3.9954284135265e-11,0.835119048705816,0.317,0.216,9.74325172922573e-07,"23","Acadl"
5.61492357263143e-11,0.255685163584851,0.267,0.166,1.3692552624219e-06,"23","Gstm2"
6.20248563597875e-11,1.16964119454635,0.313,0.218,1.51253814718978e-06,"23","Ggh"
6.20717669500956e-11,0.755186721742572,0.546,0.474,1.51368210884503e-06,"23","Slc25a4"
7.42346229900079e-11,0.568589517300355,0.895,0.818,1.81028551623433e-06,"23","Atp5f1"
7.52150489414728e-11,0.54673418658215,0.828,0.716,1.83419418348676e-06,"23","Selenof"
8.02671568514422e-11,0.25735791092097,0.993,0.989,1.95739488697927e-06,"23","Rpl24"
9.35498421762008e-11,0.534306759363958,0.857,0.757,2.28130645130883e-06,"23","Clta"
1.78567687353787e-10,0.663356726867439,0.295,0.195,4.35455162380944e-06,"23","Camk2n1"
1.87192259067181e-10,1.05738504873654,0.455,0.378,4.56487042961227e-06,"23","Arpc1a"
2.63302936984051e-10,0.264367373918752,0.993,0.988,6.42090542129306e-06,"23","H3f3a"
3.25279675293457e-10,0.99578837053081,0.354,0.268,7.93227016170624e-06,"23","Pon2"
3.98942287011294e-10,0.637939452706913,0.529,0.461,9.7286066110574e-06,"23","Cstb"
6.08461465193996e-10,0.738256685324821,0.363,0.235,1.48379412902208e-05,"23","Clec2d"
7.71334342734194e-10,0.777133822365287,0.406,0.31,1.8809759281916e-05,"23","Xbp1"
7.9251957082754e-10,0.885731153233339,0.274,0.171,1.93263822542004e-05,"23","Plaat3"
9.16924154271438e-10,0.683330100929513,0.66,0.53,2.23601124260633e-05,"23","Ucp2"
9.47606731053919e-10,0.499511533807378,0.834,0.725,2.31083377434809e-05,"23","Ndufb8"
9.56637743728435e-10,1.15079362372507,0.336,0.222,2.33285680185616e-05,"23","Gfpt1"
